fecha;vel viento;dir viento;pm10;pm2.5;no;no2;nox;co;o3
29/09/2023 12:00;2,8;133;28,1;4;3,7;2,6;6,3;0,2;29,4
29/09/2023 13:00;2,9;120;20,7;2;4,5;3,4;7,9;0,2;31,4
29/09/2023 14:00;3,2;126;15,5;3;4,1;3,7;7,8;0,2;31,5
29/09/2023 15:00;3,2;107;12;6;5;4,2;9,2;0,3;30,1
29/09/2023 16:00;3,2;80;11,3;4;7,8;7,1;14,9;0,3;27,2
29/09/2023 17:00;4,8;86;21,2;6;15;10,9;25,9;0,5;20,9
29/09/2023 18:00;3,2;104;21,1;8;14,4;17,2;31,6;0,8;15,2
29/09/2023 19:00;1,4;141;14,9;8;8,5;18,5;27;0,6;13,1
29/09/2023 20:00;2,1;122;17,6;12;9,2;17;26,2;0,6;15,2
29/09/2023 21:00;2,2;83;12,6;11;8,4;15,2;23,5;0,6;13,1
29/09/2023 22:00;3,1;87;13;13;6,3;9,9;16,1;0,5;16,3
29/09/2023 23:00;1,5;57;17,1;16;6,5;13,4;19,9;0,5;12,7
30/09/2023 0:00;1,2;16;16;7;20,7;24,2;45;0,8;1,5
30/09/2023 1:00;1;23;19;19;28,9;23,3;52,2;0,9;0,3
30/09/2023 2:00;1,2;47;15,3;11;19,3;21,2;40,5;0,6;0,1
30/09/2023 3:00;1,3;30;25,2;11;27,7;20,1;47,9;0,6;0,2
30/09/2023 4:00;1,1;44;23,6;16;12,1;17,6;29,7;0,4;0,5
30/09/2023 5:00;0,9;34;23,8;21;29,8;17,8;47,6;0,5;0,1
30/09/2023 6:00;1,2;37;19,4;15;77,4;21,7;99;0,8;0,1
30/09/2023 7:00;1,7;35;27,4;16;62,2;19,5;81,6;1,1;1,5
30/09/2023 8:00;0,3;19;36,8;30;42,1;26,2;68,3;1,1;7,4
30/09/2023 9:00;0,7;336;31,7;20;25,7;27,4;53,1;0,9;18,2
30/09/2023 10:00;1,6;134;35,5;18;11;18,6;29,6;0,6;33,5
30/09/2023 11:00;2,6;123;28,1;17;2,7;1,2;3,9;0,2;33,5
30/09/2023 12:00;2,8;121;21,1;8;2,8;0,9;3,6;0,2;32,5
30/09/2023 13:00;4,4;90;25,9;5;6,5;4;10,5;0,3;30,8
30/09/2023 14:00;3,9;94;19,4;9;5,5;3,1;8,6;0,3;32,7
30/09/2023 15:00;4,1;96;14;6;6,1;4,5;10,7;0,3;33,4
30/09/2023 16:00;2,6;80;11,6;4;4,5;2,7;7,2;0,2;34,8
30/09/2023 17:00;3,8;88;23,2;5;4,9;5,8;10,6;0,3;31,1
30/09/2023 18:00;2,6;101;16,1;9;2,6;10,7;13,2;0,5;27,4
30/09/2023 19:00;1;112;0;26;3,7;18;21,8;0,6;21,1
30/09/2023 20:00;0,9;174;0;23;1,4;13,3;14,7;0,4;22,1
30/09/2023 21:00;1,5;91;27,4;6;4,3;17,7;22;0,5;18,3
30/09/2023 22:00;2,3;94;19,6;11;3,9;12;15,8;0,4;22,6
30/09/2023 23:00;1,2;61;14,1;13;3,9;16,4;20,3;0,5;15,4
1/10/2023 0:00;1,7;47;14,6;13;3,9;19,1;23;0,5;12,3
1/10/2023 1:00;1,2;71;19,4;12;2,2;13,5;15,7;0,4;15,7
1/10/2023 2:00;1,7;78;15;8;0,6;7,9;8,5;0,3;22,4
1/10/2023 3:00;3,4;84;20,7;8;0,6;1;1,7;0,2;27,4
1/10/2023 4:00;4;87;15,7;7;0,8;0,9;1,7;0,2;28,2
1/10/2023 5:00;2,6;51;14,3;10;0,5;1,8;2,3;0,2;26,7
1/10/2023 6:00;3,5;44;11;11;1;4,1;5,1;0,2;21,2
1/10/2023 7:00;3,4;67;8;8;1,6;5,9;7,5;0,3;23,3
1/10/2023 8:00;2,2;46;6;4;2,1;3,7;5,8;0,3;28
1/10/2023 9:00;0,9;64;5,1;5;5,2;8,2;13,4;0,4;27,2
1/10/2023 10:00;1,6;34;8;8;6;8,2;14,2;0,4;31,7
1/10/2023 11:00;2;106;7,8;7;2,7;1,9;4,6;0,3;40
1/10/2023 12:00;2,5;155;12,2;4;1,3;0;1;0,2;38,2
1/10/2023 13:00;2,8;130;9,8;2;1,9;0,5;2,4;0,2;35,8
1/10/2023 14:00;2,6;123;8;6;2,6;2,2;4,9;0,3;33,4
1/10/2023 15:00;1,7;145;5,9;5;1,6;1,3;2,9;0,2;35,6
1/10/2023 16:00;2,2;113;5,5;3;1,6;1,1;2,7;0,2;34,6
1/10/2023 17:00;2,9;65;9;9;4;4,6;8,6;0,3;32,5
1/10/2023 18:00;2,8;93;7,3;5;3,7;6,5;10,2;0,4;30,1
1/10/2023 19:00;2,8;90;10;10;6;12,5;18,5;0,6;21,8
1/10/2023 20:00;0,2;232;11;10;3,4;22,5;25,9;0,7;12
1/10/2023 21:00;1,1;233;21,6;12;15,5;38,8;54,3;1;1,3
1/10/2023 22:00;0,4;337;25,4;24;15,5;35,8;51,3;1,4;1,4
1/10/2023 23:00;0,6;341;0;31;24,4;35,3;59,7;1,3;0,3
2/10/2023 0:00;0,9;338;22,9;20;12,5;29,5;42;1;1,2
2/10/2023 1:00;0,7;334;21,9;15;18,7;27,2;45,9;0,9;0,2
2/10/2023 2:00;1,3;30;35;21;9,5;24,2;33,8;0,5;1,5
2/10/2023 3:00;0,6;21;25,4;11;4,3;18,6;22,8;0,5;2,8
2/10/2023 4:00;0,4;310;30,4;12;10,6;19,6;30,3;0,5;0,6
2/10/2023 5:00;1,3;31;22,1;21;35,4;19,1;54,5;0,6;0,2
2/10/2023 6:00;1,1;44;18,4;16;62,8;23;86,1;0,8;0,4
2/10/2023 7:00;1;48;26,8;26;81,3;23,4;104,6;1,3;1,2
2/10/2023 8:00;0,7;33;40,4;33;75,7;35,4;111,2;1,7;4,9
2/10/2023 9:00;1,5;36;63,3;37;46,8;43,2;90;0;0
2/10/2023 10:00;0,5;122;49;35;0;0;0;0;0
2/10/2023 11:00;1,7;56;47,7;26;6,1;13,9;20;1;36,7
2/10/2023 12:00;1,1;108;34,5;12;2,3;4,7;7;0,6;40,4
2/10/2023 13:00;0,4;276;29,2;10;3,9;15,8;19,7;0,5;41
2/10/2023 14:00;5;262;28,3;13;5,2;16,9;22,1;0,5;41,1
2/10/2023 15:00;4,1;253;29,7;25;4,9;16,8;21,7;0,6;36,3
2/10/2023 16:00;2,7;285;40,8;22;6,1;25,2;31,3;0,6;25,2
2/10/2023 17:00;1,1;203;44,7;21;12,2;33;45,3;0,7;12,7
2/10/2023 18:00;0,9;267;31,5;18;28,1;50,9;78,9;0,8;2
2/10/2023 19:00;1;241;39,4;30;0;0;0;1,2;0,4
2/10/2023 20:00;0,5;254;0;36;115,8;54,9;170,8;1,6;0,3
2/10/2023 21:00;0,4;329;39,2;37;139,3;48,9;188,4;2,2;0,2
2/10/2023 22:00;0,7;354;48,5;42;78,8;40,6;119,3;2,5;0,1
2/10/2023 23:00;1,8;37;50,4;31;39,4;32,1;71,5;2,3;0,1
3/10/2023 0:00;1,8;41;46,6;19;21,9;30,1;52;2;0,3
3/10/2023 1:00;0,7;34;43;8;7,6;24,3;31,9;1,5;1,4
3/10/2023 2:00;1,2;76;35,4;14;6,1;22,2;28,3;1,2;1,6
3/10/2023 3:00;1,5;36;36,8;9;4,3;18,1;22,4;0,9;4,6
3/10/2023 4:00;1;55;29,5;10;2;13,4;15,4;0,7;6,8
3/10/2023 5:00;0,5;6;21,2;9;16,4;22,5;38,8;0,6;0,6
3/10/2023 6:00;1,3;29;21,5;17;85,2;28;113,2;0,6;0,2
3/10/2023 7:00;1,3;20;32,8;28;59,5;26,2;85,7;0,8;1,1
3/10/2023 8:00;1,1;19;41,1;27;39,8;26,7;66,5;0,8;5,6
3/10/2023 9:00;0,6;352;38,1;25;18,1;27,3;45,4;0,9;19,2
3/10/2023 10:00;2;138;37,2;19;8,5;14;22,5;0,9;28,8
3/10/2023 11:00;1,2;174;26,9;8;4;5,3;9,2;0,7;34,3
3/10/2023 12:00;1,3;141;20;5;2,3;1,3;3,7;0,6;35,4
3/10/2023 13:00;2,1;177;15,5;1;3,8;5,3;9,2;0,5;31,9
3/10/2023 14:00;0,3;253;12,6;0;3,4;7,5;10,9;0,4;32,9
3/10/2023 15:00;3,6;297;20,4;4;10,2;20,6;30,8;0,5;23,7
3/10/2023 16:00;3,8;284;26,5;23;10,6;22,2;32,7;0,5;19,4
3/10/2023 17:00;3;268;52,7;21;15,4;25,8;41,2;0,6;13,8
3/10/2023 18:00;3,3;265;35,9;24;17,8;29,7;47,4;0,7;11
3/10/2023 19:00;1,3;290;27,6;17;13,4;32,3;45,9;0,9;7,3
3/10/2023 20:00;2,1;26;37,6;17;11;29,3;40,3;0,9;6
3/10/2023 21:00;1,7;28;33,5;16;7,2;25,7;33;0,9;6,8
3/10/2023 22:00;1,4;105;25,5;17;8,5;23,7;32,1;0,9;4,7
3/10/2023 23:00;2,9;85;25,8;13;4;10,5;14,4;0,8;15,6
4/10/2023 0:00;2,3;82;20,9;9;1,9;4,8;6,7;0,6;20,1
4/10/2023 1:00;0,6;102;16,2;8;2,3;10;12,2;0,5;15,8
4/10/2023 2:00;1,4;26;14,4;8;2,9;15,7;18,6;0,5;7,9
4/10/2023 3:00;1,1;10;17,4;9;1,2;15,4;16,6;0,4;7
4/10/2023 4:00;1,7;46;13,9;10;2,8;12,5;15,3;0,4;11,6
4/10/2023 5:00;1,2;85;12,8;10;4,1;16;20;0,4;10,9
4/10/2023 6:00;0,2;342;16;16;72,9;33,5;106,6;0,4;4,5
4/10/2023 7:00;2,5;33;29;29;58,7;28,8;87,5;0,7;2,6
4/10/2023 8:00;2,4;41;37,8;28;21,6;18,5;40,1;0,8;11
4/10/2023 9:00;0,4;252;27,6;17;13,8;18,7;32,6;0,8;22,5
4/10/2023 10:00;1,1;8;32,7;13;12,4;22,4;34,7;0,8;31,1
4/10/2023 11:00;0,1;220;23,8;19;6,5;20,6;27;0,7;38
4/10/2023 12:00;1;142;24;24;5,4;10,7;16;0,7;31,3
4/10/2023 13:00;4,8;272;25,8;11;8,8;20,8;29,6;0,6;35,1
4/10/2023 14:00;4,4;263;38,8;23;5,1;14,2;19,3;0,6;40,1
4/10/2023 15:00;4,1;269;38,7;22;5,8;14,6;20,4;0,5;34,5
4/10/2023 16:00;3,9;281;30,7;15;7,8;19,8;27,6;0,5;26,6
4/10/2023 17:00;3;273;37,4;17;12,2;26,5;38,6;0,6;16,1
4/10/2023 18:00;2,9;260;35,8;18;17,8;30,5;48,3;0,7;10,8
4/10/2023 19:00;2,2;276;46,1;21;19;35,1;54,1;0,9;5,4
4/10/2023 20:00;1,3;285;45,6;24;16,4;38,2;54,6;1;1,9
4/10/2023 21:00;0,4;322;45;25;25;38,7;63,7;1,1;1
4/10/2023 22:00;0,5;124;50,8;25;34,3;39,8;74,1;1,1;0,2
4/10/2023 23:00;1,1;32;50,6;28;11,9;27,5;39,4;1,1;4,8
5/10/2023 0:00;0,6;69;35,6;16;6,2;23,3;29,4;1;5,3
5/10/2023 1:00;0,9;65;28,4;12;6,2;21,1;27,4;0,9;7
5/10/2023 2:00;1,2;23;27,4;16;4,3;19,2;23,5;0,7;7
5/10/2023 3:00;0,9;24;19,9;12;3,5;19,8;23,3;0,6;4,6
5/10/2023 4:00;0,7;51;19,3;12;6,4;19,8;26,2;0,5;4,4
5/10/2023 5:00;0,8;348;14,3;11;23,8;22,8;46,6;0,5;1
5/10/2023 6:00;1,1;29;24,2;21;43,6;25,2;68,8;0,5;0,3
5/10/2023 7:00;0,7;17;26,5;23;87,3;28,4;115,8;0,6;0,6
5/10/2023 8:00;1,4;11;38,6;38;112,5;37,3;149,8;1;1,7
5/10/2023 9:00;1;5;53,5;45;55,6;31,2;86,8;1,3;8
5/10/2023 10:00;1,6;8;54,8;34;14,7;19;33,7;1,2;24
5/10/2023 11:00;1,3;352;43;22;5,9;11,1;17;0,9;40,6
5/10/2023 12:00;0,4;261;38,3;15;6,1;20;26,1;0,8;49
5/10/2023 13:00;4,1;258;32,5;20;4,3;23,2;27,4;0,7;51
5/10/2023 14:00;4,2;251;41,1;39;3,6;18,1;21,7;0,6;56,7
5/10/2023 15:00;3,8;256;52,1;30;4,5;22,5;27;0,6;39
5/10/2023 16:00;3;256;54;25;5,4;23,9;29,2;0,6;35,4
5/10/2023 17:00;3,9;263;63,3;31;6,1;20,7;26,8;0,6;33,1
5/10/2023 18:00;2,7;251;53,9;27;10,2;32,5;42,6;1,1;18,2
5/10/2023 19:00;3,6;268;49,8;28;15,3;35,4;50,7;1,2;12,4
5/10/2023 20:00;3,6;262;46;22;9,2;22,7;31,9;0,7;15,7
5/10/2023 21:00;2,4;286;45,9;10;8,9;24,5;33,4;0,7;12
5/10/2023 22:00;1,1;307;43,3;18;7,2;21,9;29,1;0,6;12,3
5/10/2023 23:00;0,5;212;31,1;17;1;17,4;18,5;0,4;14,2
6/10/2023 0:00;0,6;100;23,5;8;0,9;17,1;18;0,4;12,6
6/10/2023 1:00;0,7;332;19,1;9;1,1;17,7;18,8;0,4;13,6
6/10/2023 2:00;1;336;16;16;2;17,7;19,8;0,4;15,4
6/10/2023 3:00;1,3;25;10,8;7;0,4;12,4;12,8;0,3;17,9
6/10/2023 4:00;1,2;52;19,3;11;0,7;8,6;9,3;0,2;21,4
6/10/2023 5:00;0,6;41;14,9;9;13,9;17;30,9;0,3;11,9
6/10/2023 6:00;1,4;22;18,4;13;16,4;25,1;41,7;0,5;8,2
6/10/2023 7:00;0,4;162;17;17;35,8;32,2;68;1;0,8
6/10/2023 8:00;0,5;302;0;21;44,2;36,8;81;1,4;4,8
6/10/2023 9:00;0,3;34;0;36;29,9;40,1;70;1,4;14
6/10/2023 10:00;1,4;1;37,9;0;22,6;44,7;67,3;1,3;24,7
6/10/2023 11:00;1,6;284;35,7;27;15,9;37,6;53,6;0,9;38,5
6/10/2023 12:00;1;26;0;38;5,1;28,4;33,6;0,7;48,4
6/10/2023 13:00;1,8;208;42,2;29;11,3;43,7;55;1,2;30,1
6/10/2023 14:00;4,6;256;39,9;38;25,5;47,4;72,9;1,4;23,5
6/10/2023 15:00;2,9;270;49,7;39;11,9;31,4;43,4;1;21,4
6/10/2023 16:00;2,1;286;44,5;27;0;0;0;0,7;28,7
6/10/2023 17:00;2,6;285;42,1;0;0;0;0;1;17,9
6/10/2023 18:00;2,3;279;38,2;0;26,1;52,5;78,6;1,6;6,4
6/10/2023 19:00;2,1;277;54,2;39;28,7;52,5;81,2;1,7;1,6
6/10/2023 20:00;1,1;276;63,5;42;29,5;51,1;80,6;1,6;0,8
6/10/2023 21:00;0,8;294;59,9;40;36;47,5;83,5;1,8;1,9
6/10/2023 22:00;1;272;64,3;43;26,4;44,7;70,9;1,4;2,3
6/10/2023 23:00;0,4;307;58,6;40;41,6;42,9;84,4;1,6;0,3
7/10/2023 0:00;1,3;285;59,4;30;92,8;39,3;132,1;2,5;0,2
7/10/2023 1:00;0,9;358;72;46;52,1;31,9;84;1,4;0
7/10/2023 2:00;1,1;241;62,7;31;69,3;28,7;97,8;1,5;0,1
7/10/2023 3:00;0,6;271;71,3;36;67,5;27,1;94,6;1,5;0
7/10/2023 4:00;1;16;56,6;31;32,7;21,6;54,2;0,8;0,1
7/10/2023 5:00;1,5;40;58,7;22;21,5;19,2;40,7;0,5;0
7/10/2023 6:00;1,3;20;46,4;15;42,6;18,3;60,8;0,7;0,1
7/10/2023 7:00;1,5;269;46,9;15;66,3;23,7;90,1;1,4;1,3
7/10/2023 8:00;1,9;59;51,2;27;29,2;19,5;48,7;0,8;7,8
7/10/2023 9:00;1,5;38;38,6;18;19,4;20,3;39,8;0,7;19,8
7/10/2023 10:00;0,5;69;34,1;15;10,9;17,4;28,2;0,6;30,3
7/10/2023 11:00;1,3;222;29,6;12;7,8;22,8;30,6;0,7;35,9
7/10/2023 12:00;2,4;153;22,1;19;3,3;5,3;8,6;0,3;27,8
7/10/2023 13:00;3;158;19,6;3;2,3;1,2;3,5;0,2;29,1
7/10/2023 14:00;2,7;157;15,2;2;2,6;1,8;4,3;0,2;30,6
7/10/2023 15:00;1,6;268;11;2;9,7;11,6;21,3;0,6;20,1
7/10/2023 16:00;4,1;285;0;15;17,1;15,4;32,6;0,7;16,2
7/10/2023 17:00;3,7;278;19,8;12;7,8;22;29,8;0,6;18,8
7/10/2023 18:00;1,9;252;18;18;12,5;27;39,5;0,9;6,6
7/10/2023 19:00;1,7;289;25,3;17;34,6;35,8;70,4;1,5;0,6
7/10/2023 20:00;0,2;162;20,5;17;41,9;31;72,8;1,5;2,2
7/10/2023 21:00;0,9;317;30,2;19;56,5;37,3;93,8;1,9;0,1
7/10/2023 22:00;0,5;98;24,5;24;35,2;26;61,2;1,5;1,4
7/10/2023 23:00;2,2;57;26,8;22;6,9;10,2;17;0,4;11,9
8/10/2023 0:00;2;55;21,8;5;2,6;5,9;8,5;0,3;14,5
8/10/2023 1:00;2,6;81;17,5;6;1,4;2;3,5;0,2;20,3
8/10/2023 2:00;2,4;51;12,5;8;1,2;3,9;5,1;0,2;15,4
8/10/2023 3:00;2,4;51;13,4;5;1;6,9;7,9;0,2;11,2
8/10/2023 4:00;2,3;59;14,4;3;1;6,1;7,1;0,2;11,6
8/10/2023 5:00;2,1;60;10,9;9;1;3;4;0,2;13,3
8/10/2023 6:00;2;50;13,8;8;3,6;7,5;11,1;0,3;9,6
8/10/2023 7:00;3,2;43;10,7;10;6,7;7,5;14,2;0,4;11,5
8/10/2023 8:00;2,6;89;8;7;3,3;1,7;5;0,2;21,3
8/10/2023 9:00;1,7;127;12,3;4;2,2;1,1;3,3;0,2;24,9
8/10/2023 10:00;1,4;137;9;3;2,5;2,3;4,8;0,2;24,6
8/10/2023 11:00;1,8;103;6,8;2;2,5;0,5;3;0,2;26,1
8/10/2023 12:00;2,7;106;5,4;2;2,9;0,7;3,5;0,2;25,9
8/10/2023 13:00;3,6;96;5;5;4,4;2,3;6,7;0,3;24,7
8/10/2023 14:00;4;84;0;5;4,3;1,2;5,5;0,2;25,8
8/10/2023 15:00;2,7;97;0;6;3,6;1,5;5,1;0,2;25,8
8/10/2023 16:00;0,9;90;3,7;3;3,6;4,2;7,8;0,3;23,2
8/10/2023 17:00;4,3;275;8,1;2;6,6;13,5;20,1;0,5;17
8/10/2023 18:00;2,6;278;19,9;10;4,7;16,8;21,5;0,5;17,6
8/10/2023 19:00;0,8;287;18,1;18;5,5;20,4;25,8;0,6;10
8/10/2023 20:00;1,4;11;17,3;9;11,8;27,4;39,2;1;2,2
8/10/2023 21:00;0,6;320;19;19;6,9;28,8;35,7;1;2
8/10/2023 22:00;0,8;159;29,4;22;12,4;22,9;35,4;0,8;5,9
8/10/2023 23:00;2,2;93;25,5;18;2,5;4,1;6,5;0,2;17,5
9/10/2023 0:00;2,1;81;18,8;3;1,8;1,9;3,6;0,2;19
9/10/2023 1:00;0,7;14;17;2;1,9;5,8;7,7;0,2;13,5
9/10/2023 2:00;0,5;346;12,2;1;4,2;16,6;20,9;0,4;2,8
9/10/2023 3:00;2,1;53;11,7;8;1,7;5,1;6,8;0,2;13,9
9/10/2023 4:00;1,8;34;15,4;7;3;11,6;14,6;0,2;5
9/10/2023 5:00;1;291;11,8;8;35,6;20,3;55,8;0,4;0,7
9/10/2023 6:00;1,1;43;13;13;43,2;20,7;63,9;0,7;0,3
9/10/2023 7:00;1,9;53;0;21;47,3;19,2;66,5;1,1;1,4
9/10/2023 8:00;2,1;41;22,1;15;40,2;18,3;58,4;1;4,3
9/10/2023 9:00;2,2;72;32,6;16;14,6;9,3;24;0,5;16,7
9/10/2023 10:00;4,3;83;23,9;6;6,7;2,8;9,4;0,3;25,1
9/10/2023 11:00;3,7;102;18,3;4;4,5;0,7;5,2;0,2;28
9/10/2023 12:00;3,7;100;13,6;2;3,7;0,7;4,5;0,2;30,9
9/10/2023 13:00;3,2;156;10,1;1;18,4;7,1;25,6;0,2;29,4
9/10/2023 14:00;2,3;115;11,7;6;3,2;1,3;4,5;0,2;31
9/10/2023 15:00;3,6;97;11,4;5;5,5;5,4;10,9;0,3;26
9/10/2023 16:00;1,5;250;12,3;3;5,8;15,8;21,6;0,5;24,9
9/10/2023 17:00;3,3;246;20,7;17;11,5;25,6;37,1;0,8;20
9/10/2023 18:00;2,8;259;30;30;16,9;31,4;48,3;1,2;10,4
9/10/2023 19:00;2,7;268;38,8;23;11,2;30,3;41,5;1,1;14,1
9/10/2023 20:00;1,3;246;33,9;15;9;36,4;45,3;1;6,9
9/10/2023 21:00;0,9;295;33,4;19;3,6;31,3;34,9;0,7;11,1
9/10/2023 22:00;3,3;42;37,7;20;3,4;21,8;25,2;0,6;13,4
9/10/2023 23:00;2,2;22;31;10;1,8;7,5;9,4;0,3;18,9
10/10/2023 0:00;1,2;286;24,4;9;2,1;14,3;16,4;0,3;14,1
10/10/2023 1:00;0,8;35;18,2;6;1,2;17;18,2;0,3;13,7
10/10/2023 2:00;1,7;79;22,9;7;0,9;9;9,9;0,2;19,5
10/10/2023 3:00;0,9;254;17,4;6;0,7;10,7;11,5;0,3;14
10/10/2023 4:00;1,4;40;12,6;3;2,6;19;21,6;0,3;5,1
10/10/2023 5:00;2,7;35;10,2;4;6,6;18,2;24,7;0,3;4,8
10/10/2023 6:00;1,1;50;15,8;8;29;23,4;52,4;0,7;0,5
10/10/2023 7:00;0,8;238;15,1;11;52,7;27;79,7;1,3;0,6
10/10/2023 8:00;1,6;69;0;25;27,6;20,2;47,8;1,1;8,3
10/10/2023 9:00;1,3;47;15,5;6;10,4;13,2;23,6;0,6;16,1
10/10/2023 10:00;3,4;99;14;14;8;6,4;14,4;0,4;21,7
10/10/2023 11:00;2,3;128;10,2;9;3,7;1,8;5,4;0,2;28
10/10/2023 12:00;3,3;73;8,6;5;6,4;5;11,3;0,3;29,3
10/10/2023 13:00;4,1;102;6,3;1;8,1;4,9;12,9;0,4;26,7
10/10/2023 14:00;2,9;131;6;6;2,4;1,1;3,5;0,2;29,9
10/10/2023 15:00;2,2;116;0;6;3,7;1,6;5,4;0,2;29,4
10/10/2023 16:00;1,9;128;12,6;3;3,2;2;5,3;0,2;29,6
10/10/2023 17:00;4,3;87;12,4;6;9,9;7,3;17,1;0,4;22,1
10/10/2023 18:00;2,8;95;8,6;4;9,8;12,9;22,7;0,6;16,8
10/10/2023 19:00;1,3;122;8,8;8;7,7;17,4;25,1;0,7;12,1
10/10/2023 20:00;1,1;83;9,9;9;7,9;14,8;22,6;0,5;13,8
10/10/2023 21:00;1,8;65;13,3;7;6,5;15,6;22,1;0,5;12
10/10/2023 22:00;0,5;132;15,1;5;2,9;11,8;14,7;0,4;13,3
10/10/2023 23:00;1,3;139;10,9;6;2,8;9,7;12,4;0,3;19,6
11/10/2023 0:00;1,5;147;10,1;7;0,6;1,5;2;0,1;27,3
11/10/2023 1:00;1,3;102;14,8;5;0,3;1,2;1,5;0,1;26,2
11/10/2023 2:00;2,1;73;12,3;2;0,6;0,5;1,1;0,1;25
11/10/2023 3:00;0,8;97;10,7;6;0,5;2,8;3,2;0,2;20,6
11/10/2023 4:00;1,2;2;8,6;6;3;16,8;19,9;0,3;5,2
11/10/2023 5:00;2;35;18,2;7;5,6;16,1;21,7;0,3;4,1
11/10/2023 6:00;1,3;33;18,2;15;21,1;20;41,1;0,5;1,9
11/10/2023 7:00;0,9;352;16,9;16;40,5;24;64,5;1,1;1,6
11/10/2023 8:00;1,1;19;29,3;20;30,2;22,7;52,9;0,9;7,1
11/10/2023 9:00;0,9;328;24,7;14;29,8;30;59,9;0;11,7
11/10/2023 10:00;0,4;71;33;19;20,2;37,4;57,5;0;0
11/10/2023 11:00;2,1;144;40,6;27;5,2;11,8;17;0,4;0
11/10/2023 12:00;2,3;132;29,8;4;0;0;0;0,2;33
11/10/2023 13:00;3,2;117;21,4;6;2,9;1,4;4,3;0,2;36,1
11/10/2023 14:00;3,9;103;16,2;6;2,7;2;4,6;0,2;35,7
11/10/2023 15:00;3,2;114;11,7;6;3,7;3,8;7,5;0,2;34,8
11/10/2023 16:00;2,8;123;9,4;8;3;4;7;0,2;32,9
11/10/2023 17:00;0,6;6;11,3;9;13;21,9;34,7;0,6;21,2
11/10/2023 18:00;2,2;35;19;19;11,3;26,6;38;0,9;15,7
11/10/2023 19:00;1,7;130;22,8;15;5,8;20,8;26,6;0,7;18,9
11/10/2023 20:00;2;106;20,7;7;3,1;14;17,1;0,4;26,3
11/10/2023 21:00;2;148;15,2;6;1,2;9;10,1;0,3;29,4
11/10/2023 22:00;1;143;19,4;6;1,5;8,4;9,9;0,4;27,5
11/10/2023 23:00;1,9;144;17,6;10;1,1;8,5;9,5;0,3;27,8
12/10/2023 0:00;1,9;107;17,3;7;0,6;4,7;5,3;0,3;29,9
12/10/2023 1:00;2;67;13,2;7;0,9;2,7;3,5;0,1;31,1
12/10/2023 2:00;1,9;35;10,8;7;1,2;4,4;5,6;0,1;28,1
12/10/2023 3:00;1,8;47;8,6;6;1;3,2;4,2;0,1;27
12/10/2023 4:00;1;29;0;9;2,9;16,9;19,9;0,2;9,2
12/10/2023 5:00;1,2;44;0;7;14,8;23,7;38,5;0,3;2,2
12/10/2023 6:00;1,4;24;19;19;29,5;24,5;54;0,7;1,4
12/10/2023 7:00;0,4;18;23;23;53;27;80,1;1,3;3,2
12/10/2023 8:00;0,6;64;35,7;33;37,3;30,7;68;1,1;10,8
12/10/2023 9:00;1;25;36,5;27;19,8;26,5;46,3;0,7;24,1
12/10/2023 10:00;0,3;251;36,7;23;12,8;26,5;39,3;0,7;37,8
12/10/2023 11:00;1,6;122;35,2;17;4,6;6,7;11,3;0,3;36
12/10/2023 12:00;2,2;142;26;6;3,1;3,8;6,9;0,2;33,6
12/10/2023 13:00;2,5;146;19,5;6;3,2;2,2;5,4;0,1;34,8
12/10/2023 14:00;2,7;162;15,2;7;3,3;2,6;5,9;0,1;34,6
12/10/2023 15:00;2,9;159;13,8;4;3,9;3,9;7,8;0,1;34,2
12/10/2023 16:00;2,1;268;10,1;0;4,4;12,4;16,8;0,4;31,4
12/10/2023 17:00;1,8;311;28,5;15;11,2;22,7;34;0,7;20,3
12/10/2023 18:00;1,3;28;26,3;20;12,1;28,7;40,8;0,8;13,8
12/10/2023 19:00;2,1;287;32,4;16;9,9;28,7;38,6;0,9;11,1
12/10/2023 20:00;1,3;2;23,8;17;34,3;38,1;72,5;1,5;2,1
12/10/2023 21:00;0,5;31;32;19;19,4;29,3;48,8;0,9;5,1
12/10/2023 22:00;0,9;246;24,7;16;57;35,4;92,4;1,7;0,4
12/10/2023 23:00;1;353;34,4;26;50,5;33,4;83,9;1,7;0,3
13/10/2023 0:00;1;308;46,4;30;35,2;31,8;67;1,3;0,2
13/10/2023 1:00;0,6;329;39,8;24;29,8;26,9;56,7;0,9;0,1
13/10/2023 2:00;0,3;38;45;18;11;24,8;35,8;0,5;0,9
13/10/2023 3:00;0,5;314;42,6;12;23,2;24,5;47,7;0,5;0,8
13/10/2023 4:00;0,9;33;37;17;11,6;22;33,6;0,4;0,9
13/10/2023 5:00;0,8;29;29,3;11;31,3;22,7;54,1;0,5;0,1
13/10/2023 6:00;0,2;350;30,6;20;66,4;28,8;95,2;0,8;0,2
13/10/2023 7:00;1,6;29;37,7;28;86,2;26;112,3;1,5;0,6
13/10/2023 8:00;0,6;349;41,7;33;47,4;25,4;72,7;1,1;5,4
13/10/2023 9:00;1,3;18;43;27;28;26,5;54,5;1;17,9
13/10/2023 10:00;0,7;276;43,3;19;10,5;21,8;32,3;0,6;30,1
13/10/2023 11:00;2,2;142;33,7;16;3,9;4,7;8,6;0,2;31,3
13/10/2023 12:00;2,3;147;24,9;2;3,6;3,6;7,1;0,2;30,2
